article_id,title,year,is_relevant,relevance_score,relevance_labels,exclusion_reason,primary_url,pdf_urls,publisher_urls,doi,arxiv_id,identifiers,publishers,source_email_count,raw_record_count,first_seen_email_ts,last_seen_email_ts
gsa-e00eef63ac26,Joint Task Offloading and Resource Allocation in Mobile Edge Computing-Enabled Medical Vehicular Networks,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://www.mdpi.com/2227-7390/13/1/52,[],"[""https://www.mdpi.com/2227-7390/13/1/52""]",,,"{""mdpi_path"": [""2227-7390/13/1/52""]}","[""MDPI""]",1,1,2025-01-16T06:42:04,2025-01-16T06:42:04
gsa-33beaed86cc5,A Blockchain-Assisted Federated Learning Framework for Secure and Self-Optimizing Digital Twins in Industrial IoT,2025,True,7,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""network_context""]",,https://www.mdpi.com/1999-5903/17/1/13,[],"[""https://www.mdpi.com/1999-5903/17/1/13""]",,,"{""mdpi_path"": [""1999-5903/17/1/13""]}","[""MDPI""]",1,1,2025-01-16T06:42:04,2025-01-16T06:42:04
gsa-15e4a90b6fff,Исследование параметров забойных блоков при выемке наклонных угольных пластов обратными гидролопатами верхним черпанием,2025,False,-3,"[""off_topic_energy_carbon""]",energy/carbon/hydrogen topic without distributed-computing context,https://www.ugolinfo.ru/artpdf/RU2411S134.pdf,"[""https://www.ugolinfo.ru/artpdf/RU2411S134.pdf""]",[],,,{},"[""www.ugolinfo.ru""]",2,2,2024-12-31T02:39:56,2025-01-13T04:04:25
gsa-a84d2e436327,Влияние горнотехнических факторов на объем забойного блока при работе обратных гидролопат,2025,False,-3,"[""off_topic_energy_carbon""]",energy/carbon/hydrogen topic without distributed-computing context,https://www.ugolinfo.ru/artpdf/RU2411S129.pdf,"[""https://www.ugolinfo.ru/artpdf/RU2411S129.pdf""]",[],,,{},"[""www.ugolinfo.ru""]",1,1,2025-01-13T04:04:25,2025-01-13T04:04:25
gsa-84a4d0201b41,Адаптация параметров забойных блоков при выемке наклонных угольных пластов к применяемому транспортному оборудованию,2025,False,-3,"[""off_topic_energy_carbon""]",energy/carbon/hydrogen topic without distributed-computing context,https://www.ugolinfo.ru/artpdf/RU2411S140.pdf,"[""https://www.ugolinfo.ru/artpdf/RU2411S140.pdf""]",[],,,{},"[""www.ugolinfo.ru""]",1,1,2025-01-13T04:04:25,2025-01-13T04:04:25
gsa-ba85b7bb3821,АНАЛИЗ ОПЫТА ПРИМЕНЕНИЯ КОМБАЙНОВ ПОСЛОЙНОГО ФРЕЗЕРОВАНИЯ ПРИ ОТКРЫТОЙ РАЗРАБОТКЕ МЕСТОРОЖДЕНИЙ ЦЕМЕНТНОГО СЫРЬЯ,2025,False,0,[],missing clear distributed/edge/cloud computing context,https://giab-online.ru/files/Data/2025/1/1-2025-128-140.pdf,"[""https://giab-online.ru/files/Data/2025/1/1-2025-128-140.pdf""]",[],,,{},"[""giab-online.ru""]",1,1,2025-01-13T04:04:25,2025-01-13T04:04:25
gsa-a3a29b7e0ebd,Mining informational and analytical bulletin (scientific and technical journal),2025,False,0,[],missing clear distributed/edge/cloud computing context,https://giab-online.ru/en/catalog/vybor-parametrov-dezintegratora-dlya-ekologicheski-korrektnogo-v,[],"[""https://giab-online.ru/en/catalog/vybor-parametrov-dezintegratora-dlya-ekologicheski-korrektnogo-v""]",,,{},"[""giab-online.ru""]",1,1,2025-01-13T04:04:25,2025-01-13T04:04:25
gsa-25e87d2020e6,FedShufde: A privacy preserving framework of federated learning for edge-based smart UAV delivery system,2025,True,5,"[""computing_context"", ""adaptive_learning_context"", ""network_context""]",,https://www.sciencedirect.com/science/article/pii/S0167739X25000019,[],"[""https://www.sciencedirect.com/science/article/pii/S0167739X25000019""]",,,"{""sciencedirect_pii"": [""S0167739X25000019""]}","[""ScienceDirect""]",1,1,2025-01-13T04:04:25,2025-01-13T04:04:25
gsa-36fae60d7a06,Multi-task Oriented Efficient Computational Offloading Orchestrator for IoT Applications in Mobile Edge Computing,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10833737/,[],"[""https://ieeexplore.ieee.org/abstract/document/10833737/""]",,,"{""ieee_document_id"": [""10833737""]}","[""IEEE Xplore""]",1,1,2025-01-12T02:08:49,2025-01-12T02:08:49
gsa-5b4a88455d00,Multi-Agent Deep Reinforcement Learning for Decentralized Multi-UAV Mobile Edge Computing Networks,2025,True,7,"[""computing_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10833662/,[],"[""https://ieeexplore.ieee.org/abstract/document/10833662/""]",,,"{""ieee_document_id"": [""10833662""]}","[""IEEE Xplore""]",1,1,2025-01-12T02:08:49,2025-01-12T02:08:49
gsa-c6e9d87db5e0,Deep Reinforcement Learning for Task Offloading and Resource Allocation in UAV Cluster-Assisted Mobile Edge Computing,2025,True,9,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10804106/,[],"[""https://ieeexplore.ieee.org/abstract/document/10804106/""]",,,"{""ieee_document_id"": [""10804106""]}","[""IEEE Xplore""]",2,2,2024-12-21T06:03:30,2025-01-12T02:08:49
gsa-b79d7debef21,Joint trajectory design and resource allocation for UAV-assisted mobile edge computing in power convergence network,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://link.springer.com/article/10.1186/s13638-024-02426-9,[],"[""https://link.springer.com/article/10.1186/s13638-024-02426-9""]",10.1186/s13638-024-02426-9,,"{""doi"": [""10.1186/s13638-024-02426-9""]}","[""Springer""]",1,1,2025-01-10T05:57:34,2025-01-10T05:57:34
gsa-876ffc279426,Deep Reinforcement Learning-based Resource Management for Task Offloading in Integrated Terrestrial and Non-Terrestrial Networks,2025,True,7,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10812011/,[],"[""https://ieeexplore.ieee.org/abstract/document/10812011/""]",,,"{""ieee_document_id"": [""10812011""]}","[""IEEE Xplore""]",2,2,2024-12-27T03:22:33,2025-01-10T05:57:34
gsa-ee42631ae120,A survey on task type-based computation offloading in mobile edge networks,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://www.sciencedirect.com/science/article/pii/S1570870525000022,[],"[""https://www.sciencedirect.com/science/article/pii/S1570870525000022""]",,,"{""sciencedirect_pii"": [""S1570870525000022""]}","[""ScienceDirect""]",1,1,2025-01-10T05:57:34,2025-01-10T05:57:34
gsa-6077e18ddd49,Trust-based resource allocation and task splitting in ultra-dense mobile edge computing network,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://link.springer.com/article/10.1007/s12083-024-01873-x,[],"[""https://link.springer.com/article/10.1007/s12083-024-01873-x""]",10.1007/s12083-024-01873-x,,"{""doi"": [""10.1007/s12083-024-01873-x""]}","[""Springer""]",2,2,2024-12-26T03:49:17,2025-01-09T06:27:44
gsa-e2842f2eee32,Robust Task Offloading and Trajectory Optimization for UAV-Mounted Mobile Edge Computing,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://search.proquest.com/openview/dffe91558592b596fb8438eb6319cc09/1?pq-origsite=gscholar&cbl=5046906,[],"[""https://search.proquest.com/openview/dffe91558592b596fb8438eb6319cc09/1?pq-origsite=gscholar&cbl=5046906""]",,,{},"[""ProQuest""]",2,2,2025-01-07T04:24:53,2025-01-09T06:27:44
gsa-840c6ee11815,An autonomic offloading and resource allocation technique for IoT applications in edge computing,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://link.springer.com/article/10.1007/s11227-024-06491-1,[],"[""https://link.springer.com/article/10.1007/s11227-024-06491-1""]",10.1007/s11227-024-06491-1,,"{""doi"": [""10.1007/s11227-024-06491-1""]}","[""Springer""]",1,1,2025-01-09T06:27:44,2025-01-09T06:27:44
gsa-2a9ec5088964,A Deep Reinforcement Learning Approach for Dependent Task Offloading in Multi-Access Edge Computing,2025,True,8,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context""]",,https://ieeexplore.ieee.org/abstract/document/10810371/,[],"[""https://ieeexplore.ieee.org/abstract/document/10810371/""]",,,"{""ieee_document_id"": [""10810371""]}","[""IEEE Xplore""]",2,2,2024-12-26T03:49:17,2025-01-08T05:47:26
gsa-237d5f5d21a2,Social-Aware DT-Assisted Service Provisioning in Serverless Edge Computing,2025,True,5,"[""computing_context"", ""strong_computing_context""]",,https://cis.temple.edu/~wu/research/publications/Publication_files/Social-Aware%20DT-Assisted%20Service%20Provisioning%20in%20Serverless%20Edge%20Computing.pdf,"[""https://cis.temple.edu/~wu/research/publications/Publication_files/Social-Aware%20DT-Assisted%20Service%20Provisioning%20in%20Serverless%20Edge%20Computing.pdf""]",[],,,{},"[""cis.temple.edu""]",2,2,2024-12-28T05:27:07,2025-01-07T04:24:53
gsa-e8111bda7d8a,Task Offloading with LLM-Enhanced Multi-Agent Reinforcement Learning in UAV-Assisted Edge Computing,2025,True,9,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://www.mdpi.com/1424-8220/25/1/175,[],"[""https://www.mdpi.com/1424-8220/25/1/175""]",,,"{""mdpi_path"": [""1424-8220/25/1/175""]}","[""MDPI""]",1,1,2025-01-03T05:27:58,2025-01-03T05:27:58
gsa-0af0c86a5445,Research on Task Offloading and Delay Optimization of Unmanned Aerial Vehicle-Assisted Medical Edge Computing Based on Deep Reinforcement Learning,2025,True,8,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context""]",,https://ieeexplore.ieee.org/abstract/document/10794604/,[],"[""https://ieeexplore.ieee.org/abstract/document/10794604/""]",,,"{""ieee_document_id"": [""10794604""]}","[""IEEE Xplore""]",2,2,2024-12-23T03:44:06,2025-01-03T05:27:58
gsa-0e564898410f,Offloading Game for Mobile Edge Computing with Random Access in IoT,2025,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10794599/,[],"[""https://ieeexplore.ieee.org/abstract/document/10794599/""]",,,"{""ieee_document_id"": [""10794599""]}","[""IEEE Xplore""]",2,2,2024-12-16T02:02:19,2025-01-03T05:27:58
gsa-04c835f49fc1,FedCars: An Efficient Scheduling Framework for In-Vehicle Federated Learning Integrated With CARLA-Cosimulation,2025,True,7,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10818578/,[],"[""https://ieeexplore.ieee.org/abstract/document/10818578/""]",,,"{""ieee_document_id"": [""10818578""]}","[""IEEE Xplore""]",1,1,2025-01-03T05:27:58,2025-01-03T05:27:58
gsa-d6ff4625b0c9,Partial Task Offloading for UAV-assisted Mobile Edge Computing with Energy Harvesting,2024,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10817510/,[],"[""https://ieeexplore.ieee.org/abstract/document/10817510/""]",,,"{""ieee_document_id"": [""10817510""]}","[""IEEE Xplore""]",1,1,2024-12-31T02:39:56,2024-12-31T02:39:56
gsa-62c8abcf8287,Deep learning-based user authentication with hybrid encryption for secured blockchain-aided data storage and optimal task offloading in mobile edge computing,2024,True,9,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://link.springer.com/article/10.1007/s11276-024-03886-z,[],"[""https://link.springer.com/article/10.1007/s11276-024-03886-z""]",10.1007/s11276-024-03886-z,,"{""doi"": [""10.1007/s11276-024-03886-z""]}","[""Springer""]",1,1,2024-12-31T02:39:56,2024-12-31T02:39:56
gsa-ee94469353fa,"Reliability-Optimal UAV-Assisted Mobile Edge Computing: Joint Resource Allocation, Data Transmission Scheduling and Motion Control",2024,True,9,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10814060/,[],"[""https://ieeexplore.ieee.org/abstract/document/10814060/""]",,,"{""ieee_document_id"": [""10814060""]}","[""IEEE Xplore""]",1,1,2024-12-29T03:55:31,2024-12-29T03:55:31
gsa-9e5b6df2f7fc,Joint Data Retransmission and Client Selection Optimization for Error-Tolerant Federated Learning in UAV Networks,2024,True,7,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10807260/,[],"[""https://ieeexplore.ieee.org/abstract/document/10807260/""]",,,"{""ieee_document_id"": [""10807260""]}","[""IEEE Xplore""]",1,1,2024-12-29T03:55:31,2024-12-29T03:55:31
gsa-6a1b610d6f2b,УГЛЕРОДНЫЙ СЛЕД ГЛОБАЛЬНЫХ ПРОДОВОЛЬСТВЕННЫХ СИСТЕМ: ВЫЗОВЫ И СТРАТЕГИИ СНИЖЕНИЯ,2024,False,-3,"[""off_topic_energy_carbon""]",energy/carbon/hydrogen topic without distributed-computing context,https://sciartel.ru/arhiv-journal/AP-2024-12.pdf#page=228,"[""https://sciartel.ru/arhiv-journal/AP-2024-12.pdf#page=228""]",[],,,{},"[""sciartel.ru""]",1,1,2024-12-28T05:27:07,2024-12-28T05:27:07
gsa-7a33288a0286,Towards Optimal Train Control: An Edge Computing Approach With Adaptive Computation Offloading,2024,True,9,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10786200/,[],"[""https://ieeexplore.ieee.org/abstract/document/10786200/""]",,,"{""ieee_document_id"": [""10786200""]}","[""IEEE Xplore""]",2,2,2024-12-14T03:42:00,2024-12-28T05:27:07
gsa-022245495b03,УГЛЕРОДНЫЙ СЛЕД И СПОСОБЫ ЕГО СНИЖЕНИЯ,2024,False,-3,"[""off_topic_energy_carbon""]",energy/carbon/hydrogen topic without distributed-computing context,https://lib.sevsu.ru/xmlui/bitstream/handle/123456789/11515/%D1%80_240130.pdf?sequence=3&isAllowed=y#page=160,"[""https://lib.sevsu.ru/xmlui/bitstream/handle/123456789/11515/%D1%80_240130.pdf?sequence=3&isAllowed=y#page=160""]",[],,,{},"[""lib.sevsu.ru""]",1,1,2024-12-26T03:49:17,2024-12-26T03:49:17
gsa-43c5350cf7dc,FLSN-MVO: Edge Computing and Privacy Protection Based on Federated Learning Siamese Network With Multi-Verse Optimization Algorithm for Industry 5.0,2024,True,9,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/iel8/8782661/8901158/10807188.pdf,"[""https://ieeexplore.ieee.org/iel8/8782661/8901158/10807188.pdf""]",[],,,"{""ieee_document_id"": [""10807188""]}","[""IEEE Xplore""]",1,1,2024-12-24T07:03:32,2024-12-24T07:03:32
gsa-2f363a2f7636,Robust UAV Jittering and Task Scheduling in Mobile Edge Computing With Data Compression,2024,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://arxiv.org/pdf/2412.13676,"[""https://arxiv.org/pdf/2412.13676""]",[],,2412.13676,"{""arxiv_id"": [""2412.13676""]}","[""arXiv""]",1,1,2024-12-22T08:22:42,2024-12-22T08:22:42
gsa-c1271510b92c,Enhancing E-business in industry 4.0: Integrating fog/edge computing with Data LakeHouse for IIoT,2024,True,6,"[""computing_context"", ""strong_computing_context"", ""network_context""]",,https://www.sciencedirect.com/science/article/pii/S0167739X24006174,[],"[""https://www.sciencedirect.com/science/article/pii/S0167739X24006174""]",,,"{""sciencedirect_pii"": [""S0167739X24006174""]}","[""ScienceDirect""]",2,2,2024-12-17T02:21:39,2024-12-22T08:22:42
gsa-87e01cd99a73,Task offloading and resource allocation in cellular heterogeneous networks for NOMA-based mobile edge computing,2024,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://www.sciencedirect.com/science/article/pii/S1570870524003536,[],"[""https://www.sciencedirect.com/science/article/pii/S1570870524003536""]",,,"{""sciencedirect_pii"": [""S1570870524003536""]}","[""ScienceDirect""]",1,1,2024-12-21T06:03:30,2024-12-21T06:03:30
gsa-eb5458b8249d,Mobility-Aware Partial Task Offloading and Resource Allocation Based on Deep Reinforcement Learning for Mobile Edge Computing,2024,True,9,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10783056/,[],"[""https://ieeexplore.ieee.org/abstract/document/10783056/""]",,,"{""ieee_document_id"": [""10783056""]}","[""IEEE Xplore""]",2,2,2024-12-14T03:42:00,2024-12-18T06:33:07
gsa-6ef8679cee9b,Adaptive differential privacy in asynchronous federated learning for aerial-aided edge computing,2024,True,7,"[""computing_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://www.sciencedirect.com/science/article/pii/S1084804524002649,[],"[""https://www.sciencedirect.com/science/article/pii/S1084804524002649""]",,,"{""sciencedirect_pii"": [""S1084804524002649""]}","[""ScienceDirect""]",1,1,2024-12-18T06:33:07,2024-12-18T06:33:07
gsa-db445de3d989,Efficient and Privacy-Preserving Authentication for Federated Learning in Industrial Internet of Things Data Sharing Application,2024,True,5,"[""computing_context"", ""adaptive_learning_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10794647/,[],"[""https://ieeexplore.ieee.org/abstract/document/10794647/""]",,,"{""ieee_document_id"": [""10794647""]}","[""IEEE Xplore""]",1,1,2024-12-17T02:21:39,2024-12-17T02:21:39
gsa-6394fbe58bf9,Telemedicine Monitoring System Based on Fog/Edge Computing: A Survey,2024,True,5,"[""computing_context"", ""strong_computing_context""]",,https://ieeexplore.ieee.org/abstract/document/10772317/,[],"[""https://ieeexplore.ieee.org/abstract/document/10772317/""]",,,"{""ieee_document_id"": [""10772317""]}","[""IEEE Xplore""]",2,2,2024-12-06T15:36:50,2024-12-16T02:02:19
gsa-1abcdcdc117c,Task Offloading and Resource Pricing Based on Game Theory in UAV-Assisted Edge Computing,2024,True,9,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10783060/,[],"[""https://ieeexplore.ieee.org/abstract/document/10783060/""]",,,"{""ieee_document_id"": [""10783060""]}","[""IEEE Xplore""]",1,1,2024-12-16T02:02:19,2024-12-16T02:02:19
gsa-35612dd2943a,Distributed service caching with deep reinforcement learning for sustainable edge computing in large-scale AI,2024,True,9,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://www.sciencedirect.com/science/article/pii/S2352864824001573,[],"[""https://www.sciencedirect.com/science/article/pii/S2352864824001573""]",,,"{""sciencedirect_pii"": [""S2352864824001573""]}","[""ScienceDirect""]",1,1,2024-12-16T02:02:19,2024-12-16T02:02:19
gsa-b12e96652f86,Sum computation rate maximization for wireless powered OFDMA-based mobile edge computing network,2024,True,6,"[""computing_context"", ""strong_computing_context"", ""network_context""]",,https://www.sciencedirect.com/science/article/pii/S138912862400793X,[],"[""https://www.sciencedirect.com/science/article/pii/S138912862400793X""]",,,"{""sciencedirect_pii"": [""S138912862400793X""]}","[""ScienceDirect""]",1,1,2024-12-15T02:36:08,2024-12-15T02:36:08
gsa-bcbde1d571e9,QoS-Aware Augmented Reality Task Offloading and Resource Allocation in Cloud-Edge Collaboration Environment,2025,True,6,"[""computing_context"", ""task_resource_context"", ""network_context""]",,https://link.springer.com/article/10.1007/s10922-024-09878-w,[],"[""https://link.springer.com/article/10.1007/s10922-024-09878-w""]",10.1007/s10922-024-09878-w,,"{""doi"": [""10.1007/s10922-024-09878-w""]}","[""Springer""]",2,2,2024-11-24T05:17:22,2024-12-15T02:36:08
gsa-7d2f46dc6b3c,Privacy-Preserving Knowledge Distillation in Latency-Critical Federated Task Offloading for Consumer IoT Networks,2024,True,6,"[""computing_context"", ""task_resource_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10766375/,[],"[""https://ieeexplore.ieee.org/abstract/document/10766375/""]",,,"{""ieee_document_id"": [""10766375""]}","[""IEEE Xplore""]",2,2,2024-11-29T08:42:00,2024-12-14T03:42:00
gsa-d5f4adcd5fbd,Deep Reinforcement Learning Based Task Offloading and Resource Allocation in Mobile Edge Computing Network With Heterogeneous Tasks,2024,True,9,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10787003/,[],"[""https://ieeexplore.ieee.org/abstract/document/10787003/""]",,,"{""ieee_document_id"": [""10787003""]}","[""IEEE Xplore""]",1,1,2024-12-14T03:42:00,2024-12-14T03:42:00
gsa-bb632c2ba104,PopFL: A scalable Federated Learning model in serverless edge computing integrating with dynamic pop-up network,2024,True,7,"[""computing_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://www.sciencedirect.com/science/article/pii/S1570870524003391,[],"[""https://www.sciencedirect.com/science/article/pii/S1570870524003391""]",,,"{""sciencedirect_pii"": [""S1570870524003391""]}","[""ScienceDirect""]",1,1,2024-12-09T17:23:35,2024-12-09T17:23:35
gsa-b55edcdb017d,Offloading Revenue Maximization in Multi-UAV-Assisted Mobile Edge Computing for Video Stream,2024,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://arxiv.org/pdf/2412.03965,"[""https://arxiv.org/pdf/2412.03965""]",[],,2412.03965,"{""arxiv_id"": [""2412.03965""]}","[""arXiv""]",1,1,2024-12-08T18:49:57,2024-12-08T18:49:57
gsa-803a5ba4ad94,BEFL: Balancing Energy Consumption in Federated Learning for Mobile Edge IoT,2024,True,5,"[""computing_context"", ""adaptive_learning_context"", ""network_context""]",,https://arxiv.org/pdf/2412.03950,"[""https://arxiv.org/pdf/2412.03950""]",[],,2412.03950,"{""arxiv_id"": [""2412.03950""]}","[""arXiv""]",1,1,2024-12-08T18:49:57,2024-12-08T18:49:57
gsa-933542a5022d,Joint Trajectory Planning and Task Offloading for MIMO UAV-aided Mobile Edge Computing,2024,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10772328/,[],"[""https://ieeexplore.ieee.org/abstract/document/10772328/""]",,,"{""ieee_document_id"": [""10772328""]}","[""IEEE Xplore""]",1,1,2024-12-06T15:36:50,2024-12-06T15:36:50
gsa-ef326d7d03fa,New Continual Federated Learning System for Intrusion Detection in SDN-Based Edge Computing,2024,True,7,"[""computing_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.8332,[],"[""https://onlinelibrary.wiley.com/doi/abs/10.1002/cpe.8332""]",10.1002/cpe.8332,,"{""doi"": [""10.1002/cpe.8332""]}","[""Wiley""]",1,1,2024-12-05T10:15:01,2024-12-05T10:15:01
gsa-ed63cbc5ecaa,Artificial Intelligence Inspired Task Offloading and Resource Orchestration in Intelligent Transportation Systems,2025,True,5,"[""computing_context"", ""task_resource_context""]",,https://link.springer.com/article/10.1007/s12559-024-10380-3,[],"[""https://link.springer.com/article/10.1007/s12559-024-10380-3""]",10.1007/s12559-024-10380-3,,"{""doi"": [""10.1007/s12559-024-10380-3""]}","[""Springer""]",1,1,2024-12-05T10:15:01,2024-12-05T10:15:01
gsa-aa5e3cf6e656,Tensor Dynamic Fusion Based Modality-Imbalanced Multimodal Federated Learning in Mobile Edge Computing for Consumer Applications,2024,True,6,"[""computing_context"", ""adaptive_learning_context"", ""strong_computing_context""]",,https://ieeexplore.ieee.org/abstract/document/10770193/,[],"[""https://ieeexplore.ieee.org/abstract/document/10770193/""]",,,"{""ieee_document_id"": [""10770193""]}","[""IEEE Xplore""]",1,1,2024-12-02T05:37:29,2024-12-02T05:37:29
gsa-e3fe7d313f23,Task Offloading Optimization Algorithm for UAV Assisted Mobile Edge Computing Network,2024,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10765559/,[],"[""https://ieeexplore.ieee.org/abstract/document/10765559/""]",,,"{""ieee_document_id"": [""10765559""]}","[""IEEE Xplore""]",1,1,2024-12-02T05:37:29,2024-12-02T05:37:29
gsa-ef7f7ff01970,Integrating of IOTA-based blockchain with edge computing for task offloading powering the metaverse,2025,True,7,"[""computing_context"", ""task_resource_context"", ""strong_computing_context""]",,https://link.springer.com/article/10.1007/s10586-024-04705-y,[],"[""https://link.springer.com/article/10.1007/s10586-024-04705-y""]",10.1007/s10586-024-04705-y,,"{""doi"": [""10.1007/s10586-024-04705-y""]}","[""Springer""]",1,1,2024-11-30T08:31:22,2024-11-30T08:31:22
gsa-6dc5665d4dd1,FedCaSe: Enhancing Federated Learning with Heterogeneity-aware Caching and Scheduling,2024,True,7,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""network_context""]",,https://dl.acm.org/doi/abs/10.1145/3698038.3698559,[],"[""https://dl.acm.org/doi/abs/10.1145/3698038.3698559""]",10.1145/3698038.3698559,,"{""doi"": [""10.1145/3698038.3698559""]}","[""ACM Digital Library""]",1,1,2024-11-29T08:42:00,2024-11-29T08:42:00
gsa-4a91811d7099,A Hybrid Task scheduling technique in fog computing using fuzzy logic and Deep Reinforcement learning,2024,True,8,"[""computing_context"", ""task_resource_context"", ""adaptive_learning_context"", ""strong_computing_context""]",,https://ieeexplore.ieee.org/iel8/6287639/6514899/10766593.pdf,"[""https://ieeexplore.ieee.org/iel8/6287639/6514899/10766593.pdf""]",[],,,"{""ieee_document_id"": [""10766593""]}","[""IEEE Xplore""]",1,1,2024-11-29T08:42:00,2024-11-29T08:42:00
gsa-18ebf93a58b6,Биотопливо и его влияние на углеродный след,2024,False,-3,"[""off_topic_energy_carbon""]",energy/carbon/hydrogen topic without distributed-computing context,https://s.esrae.ru/energy-sources/pdf/2023/06/180.pdf,"[""https://s.esrae.ru/energy-sources/pdf/2023/06/180.pdf""]",[],,,{},"[""s.esrae.ru""]",1,1,2024-11-26T08:49:25,2024-11-26T08:49:25
gsa-0783de2c398b,LiteChain: A Lightweight Blockchain for Verifiable and Scalable Federated Learning in Massive Edge Networks,2024,True,7,"[""computing_context"", ""adaptive_learning_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10740312/,[],"[""https://ieeexplore.ieee.org/abstract/document/10740312/""]",,,"{""ieee_document_id"": [""10740312""]}","[""IEEE Xplore""]",4,4,2024-11-04T09:08:46,2024-11-26T08:49:25
gsa-82755a6dc5ab,To Train or Not to Train: Balancing Efficiency and Training Cost in Deep Reinforcement Learning for Mobile Edge Computing,2024,True,6,"[""computing_context"", ""adaptive_learning_context"", ""strong_computing_context""]",,https://arxiv.org/pdf/2411.07086,"[""https://arxiv.org/pdf/2411.07086""]",[],,2411.07086,"{""arxiv_id"": [""2411.07086""]}","[""arXiv""]",3,3,2024-11-17T22:52:29,2024-11-25T05:44:43
gsa-25d68e1800ca,Dependency-Aware Joint Task Offloading and Resource Allocation in Heterogeneous Mobile Edge Computing,2024,True,8,"[""computing_context"", ""task_resource_context"", ""strong_computing_context"", ""network_context""]",,https://ieeexplore.ieee.org/abstract/document/10753464/,[],"[""https://ieeexplore.ieee.org/abstract/document/10753464/""]",,,"{""ieee_document_id"": [""10753464""]}","[""IEEE Xplore""]",2,2,2024-11-18T23:07:28,2024-11-25T05:44:43
